"filename","beta"
"4964973929",-0.597443948248841
"5010515520",0.440845465762309
"5012565369",-0.509479213514752
"5021206737",-0.764814755812664
"5035090188",0.631728791660911
"5071161930",-0.263757861819287
"5098501961",-0.941834001212823
"5112002409",0.168924840081815
"511373062",0.411152220778875
"511629233",-0.0437826058180916
"513452881",-0.655223225868453
"5156454530",0.378152724512117
"5176880362",-0.384492912971598
"5180430171",0.632783704203441
"5194605236",1.00410440846533
"5224488578",0.201615429911893
"5227666143",-0.599556832234943
"5233786146",0.095475641797523
"5255354193",0.77345791870062
"528919206",-0.028866987236371
"5308046430",-0.242308625020841
"5325321309",0.166303099382291
"536087228",0.356814243479491
"536556782",-0.590531045059649
"5374454838",0.182400263033629
"538294934",0.586711919009697
"5389541228",-0.128988854805045
"5396881661",0.584658659944854
"5401120030",-0.268705877061932
"54052334",-0.732091417905244
"5445514186",-0.822337700062319
"5453468656",-0.689247721285637
"5464133179",0.408770725381729
"5479884954",0.0886981728857836
"5482171378",-0.527506810961543
"5505117884",0.444736551683587
"5521919992",0.613465557102622
"5531606306",-0.599984306442444
"5541239609",-0.293231038496064
"5576464600",0.00630492687236809
"5635478432",-0.498112516596106
"5662360329",0.965716337622065
"5673980370",-0.433670320323114
"5676040223",-0.142114939480285
"5687500311",-0.148290921199955
"5703064240",0.496923993267577
"5741105298",0.526923724581936
"5757835054",-0.441029108559207
"5762882977",0.706733729152256
"5771494342",0.435142247852951
"5808701814",0.795056830841146
"5824030737",0.297880679034541
"5831217519",-1.00831536471607
"585250014",-0.101343965843328
"5908192433",0.590128926535795
"5912573359",0.306885156347638
"5917667229",-0.932028840035684
"5924949046",0.47977802449686
"5929600464",0.341748835351287
"601151884",0.897392037236934
"6054713990",-0.276327078133358
"6190265364",-0.164617150116385
"6190674960",0.573944203983016
"6195283007",-0.0832996741664666
"6230145361",0.299083800369562
"6264904963",0.705213406359691
"6312438640",-0.327570769003264
"6329136256",-0.214148316805924
"6360376349",0.0137255987440735
"6369435288",0.566960680374275
"6390551627",0.235448039359582
"6396253608",-0.863484716195685
"6398789699",0.813289362559196
"6424401777",0.509906752908774
"6424420516",-0.360308380045664
"6427045619",0.579542443969238
"6474670468",-0.494291666169061
"6493575776",0.295997883418692
"649758989",-0.777147903029594
"6497636195",0.0178193279770373
"6499297737",0.635865138193676
"6521473457",0.0221409580991745
"6529367053",-0.468232954511871
"654121149",-0.0815894818666625
"6548521440",0.207557165731978
"6570253144",-0.618924296796899
"6600856910",-0.65618841745377
"6610489936",-0.0337754724302064
"6636659561",-0.91036903701111
"6689406985",-0.680073926427109
"6698408756",0.162361718092839
"6773344099",-0.0983134134157537
"680101844",-0.187587385463847
"6840187422",-0.298292191765752
"6872898183",-0.639527158001147
"6896029722",-0.225917680297161
"7001475600",0.604405654162353
"7006780219",-0.338802417438825
"7008006661",0.372959169378827
"7025756569",0.79531387855866
"7067817117",-0.607670532458858
"7080396190",-0.655759989053221
"7085165393",-0.807786982821141
"7085423529",-0.0699170579911279
"7112721717",0.698163442564094
"7114132146",0.722789314549839
"7119207687",0.446906538308047
"7120959916",0.407249034323475
"7122154383",0.226009622785993
"7128241184",-0.640631609160081
"7141585540",-0.587487776919857
"7170472223",-0.267076025093971
"7170898534",-0.105035043143312
"7215741892",0.891342513997594
"7217818056",0.105944905826905
"728139371",-0.851633588395718
"7326959732",-0.476098998618805
"7346231316",-0.21892029403299
"7436682556",0.760682879478915
"7457193962",0.506399273571763
"7485729284",0.529538017524827
"7501916314",0.369911768989233
"7503281239",-0.487437174975131
"7537814316",-0.697534454183658
"7555057416",0.764914090124064
"7560719793",-0.498046295437998
"7566195062",-0.626735170188038
"7576419599",0.764501649462985
"7578728752",0.678400773538834
"7579826103",0.464409529021313
"7586964328",-0.777901492325852
"7613515587",-0.098988015163631
"7634130144",0.827737738062867
"7638943966",0.0766666418284437
"7643071142",0.131640230906563
"7695740716",-0.289141157488255
"7696398374",0.329936426164764
"7711219022",-0.69993655330397
"7712227356",0.573160193293321
"7727257698",-0.331515285244705
"7745552338",-0.443181501148832
"774622654",-0.310712452866401
"7764024289",-0.164032716189686
"7768118899",0.221755681832792
"7786315834",-0.766723079421596
"7821610630",0.384770545060439
"7837543147",0.378743537769768
"7839890611",-0.045590466437715
"7843543322",-0.291855644090534
"7852089830",0.40044893646719
"7875630776",-0.914696924617123
"7877111696",0.837831930775807
"7877434864",0.84454212966943
"7933932644",0.608608694728078
"795075384",0.469585599597637
"7953105203",-0.410028178903009
"7976561007",-0.688670195708632
"7980358993",0.468232213365965
"800788606",-0.364492150135683
"8016430092",-0.676633044006388
"802832780",-0.263589112630855
"8050777070",0.135768072156083
"8089922458",-0.437691564811821
"8108135539",-0.118175190904568
"8135227976",-0.674675481172392
"8142514347",0.389158780710851
"8186748963",-0.224087465118239
"8198604537",-0.386977507927509
"8200652949",-0.629317416317901
"8201898734",0.28356307610249
"8234185554",0.0812104787664382
"8244080954",0.606286609601604
"8257759604",0.0627611005168547
"8274136481",0.335524654186326
"8276463583",-0.74944192788596
"829891830",-0.64203910234665
"830565493",-0.436132979917736
"8305949739",-0.304983357380129
"8322154305",-0.185947581969566
"8352871123",0.693249723285587
"8362722876",0.658236803244635
"8366014219",-0.614402996943801
"8381699367",0.00554817821956559
"8383701091",0.795503726111956
"8404337204",-0.36648432801413
"842651594",-0.673642770996552
"8457291448",0.227835678535865
"8480446431",-0.173655502629651
"850158038",0.353087641548106
"8505540150",-0.434370709124008
"8599305276",0.181262520871634
"8617262737",-0.0330512962554522
"8618488410",0.491949558995342
"8621206892",-0.785726099833354
"8635876416",-0.347790455003652
"864509202",0.505355113308527
"8658432448",0.848676100887631
"8688976316",0.15686897995586
"8691641213",-0.067839337810645
"8736742821",-0.818145247549698
"8749927908",-0.322600638596051
"8763612341",-0.0491941273013662
"876767483",-0.201489656222048
"8777500898",-0.203604668648751
"8794493527",-0.280996582780358
"880645547",0.905681091914292
"8820771066",0.106784042498689
"8828000876",0.549132636576444
"8839786944",-0.42398101303661
"8870315614",0.512222743467632
"888867310",0.692083526116553
"8896335267",0.396554138475074
"8908584965",0.728132905589009
"892011593",-0.47902573556065
"8920783613",-0.398210151338589
"8928200411",-0.997903062494932
"8938174637",-0.281575656089484
"8944762779",-0.871329363568656
"9017519364",0.622708614351737
"901929835",0.0600188361288626
"9024812569",0.901919265760973
"9043625974",-0.171952843446727
"9124399609",-0.26463732277455
"9150024816",0.299073937137504
"9195608313",0.00287503531849621
"9202140496",-0.269091592872272
"9244557684",0.672958062135843
"9247166389",-0.00751386316323464
"9256577203",0.691059644647165
"9295172830",-0.400428762055425
"9305939786",-0.486932240166783
"9311626475",-0.831278796368521
"9330168330",0.0401196555495782
"9342645892",0.113101087671349
"9349710965",-0.245860855063253
"9371831360",0.103678029344004
"9390746239",0.282660404629241
"939931289",0.585799857950076
"944738171",-0.458209255498089
"9464574955",0.341537135785916
"9493957945",-0.619653957989418
"9494497617",-0.308137458735199
"9525893169",-0.407895982246492
"9532808883",0.790623272838132
"9556335314",0.107344625434216
"9563011767",0.80465322945022
"9575574361",-0.738594922476446
"9583606711",0.398804929862954
"9612615280",0.731540597494917
"9612739439",-0.782142561343514
"9635320192",0.803767559637882
"9640851492",0.879175045587821
"9684660635",0.79874617858371
"9687831673",-0.103846429670735
"9742002663",0.534429055388441
"9753915150",0.197988618852894
"9769367259",-0.219643685810735
"9781503778",0.0797792858408562
"9784968793",-0.63666748275695
"9812294062",0.363099007886002
"9896659259",0.253534313848974
"9910734105",-0.8685594321618
"9923886610",-0.682220975968924
"9935288070",-0.16061109095198
"9948549016",0.198175602597413
"995792736",-0.834929235969058
"9980399276",0.581263135452587
